root_id,nucleus_id,volume,clf_type,cell_type,mtype,axon_length,dendrite_length,max_dend_y_path_dist_to_soma,max_dend_y_euclid_dist_to_soma,ds_num_of_incoming_synapses,ds_num_of_outgoing_synapses,ds_incoming_syn_mean_weight,ds_outgoing_syn_mean_weight,ds_incoming_syn_sum_weight,ds_outgoing_syn_sum_weight,ds_incoming_syn_std_weight,ds_outgoing_syn_std_weight,num_of_incoming_synapses,num_of_outgoing_synapses,num_of_incoming_neurons,num_of_outgoing_neurons,num_of_ex_incoming_synapses,num_of_ex_outgoing_synapses,num_of_inh_incoming_synapses,num_of_inh_outgoing_synapses,num_of_ex_incoming_neurons,num_of_inh_incoming_neurons,incoming_syn_mean_weight,incoming_syn_sum_weight,incoming_syn_std_weight,outgoing_syn_mean_weight,outgoing_syn_sum_weight,outgoing_syn_std_weight,ex_incoming_syn_mean_weight,ex_incoming_syn_sum_weight,ex_incoming_syn_std_weight,ex_outgoing_syn_mean_weight,ex_outgoing_syn_sum_weight,ex_outgoing_syn_std_weight,inh_incoming_syn_mean_weight,inh_incoming_syn_sum_weight,inh_incoming_syn_std_weight,inh_outgoing_syn_mean_weight,inh_outgoing_syn_sum_weight,inh_outgoing_syn_std_weight,pt_position_x,pt_position_y,pt_position_z,pt_position_xt,pt_position_yt,pt_position_zt,ei_incoming_ratio_norm,ei_incoming_ratio,ei_incoming_sum_of_weights_ratio_norm,ei_incoming_sum_of_weights_ratio,er_incoming_partners_ratio_norm,incoming_synapses_in_vol_prop,ds_incoming_synapses_density,incoming_synapses_per_contact,ds_outgoing_synapses_density,incoming_contacts_density,ex_incoming_contacts_density,inh_incoming_contacts_density,incoming_synapses_density,ex_incoming_synapses_density,inh_incoming_synapses_density,incoming_multiple_contacts_ratio,ex_incoming_multiple_contacts_ratio,inh_incoming_multiple_contacts_ratio
864691135576881950,260618,349.98173696000003,E,23P,L3b,7079.4169921875,2671.580810546875,300.4251068085432,255.0765716488801,4536,725,7709.6675,8831.128,34971052.0,6402568.0,8049.7256,8068.896,158,102,77,77,36,60,122,42,36,41,4866.38,768888.0,5562.3906,9078.0,925956.0,10177.612,7617.6665,274236.0,9708.475,10967.0,658020.0,12463.66015625,4054.524658203125,494652.0,3060.151611328125,6379.4287109375,267936.0,4154.8017578125,173008,150960,21332,636.7704856090811,265.1857372505825,853.2800000000002,0.22784810126582278,0.29508196721311475,0.3566657302493991,0.5544018825356007,0.4675324675324675,0.034832451499118164,1.6978711563179243,2.051948051948052,0.10240956293435953,0.02882188691280427,0.013475167907285113,0.015346719005519156,0.05914101470419578,0.013475167907285113,0.04566584679691066,2.051948051948052,1.0,2.975609756097561
864691136108410329,292719,256.62717952,E,23P,L2b,4185.1767578125,3070.891357421875,184.1100696325302,141.84068663198047,1839,323,6648.311,7460.1484,12226244.0,2409628.0,6473.892,8454.492,78,61,51,41,34,37,44,24,31,20,5652.154,440868.0,6568.3467,6904.197,421156.0,8222.651,9754.117,331640.0,8045.974,9121.296875,337488.0,9788.501953125,2482.45458984375,109228.0,1845.9468994140625,3486.166748046875,83668.0,2207.1845703125,184464,121424,21520,692.7170395256165,151.48513559490007,860.8000000000003,0.4358974358974359,0.7727272727272727,0.7522433018499869,3.0362178196066942,0.6078431372549019,0.04241435562805873,0.5988489288477816,1.5294117647058822,0.07717714655589003,0.01660755593868236,0.010094788903904965,0.006512767034777397,0.025399791435631848,0.011071703959121574,0.014328087476510274,1.5294117647058822,1.096774193548387,2.2
864691135732518585,292718,223.68960512,E,23P,L2b,9852.560546875,3183.61767578125,192.06504241749644,158.13771289777245,2006,444,6071.615,7434.6396,12179660.0,3300980.0,5255.199,7911.3774,71,49,55,42,34,28,37,21,33,22,3807.8872,270360.0,3338.3555,6943.347,340224.0,9647.343,4906.353,166816.0,3919.5442,8933.7138671875,250144.0,12157.2138671875,2798.486572265625,103544.0,2267.3203125,4289.52392578125,90080.0,2788.821044921875,184128,123408,21604,690.6864858769359,159.27379940070324,864.1600000000002,0.4788732394366197,0.918918918918919,0.6170143512353898,1.6110638955419918,0.6,0.0353938185443669,0.6301007860523747,1.290909090909091,0.04506442745391972,0.01727594378508505,0.01036556627105103,0.00691037751403402,0.0223016728862007,0.010679674339870758,0.011621998546329943,1.290909090909091,1.0303030303030303,1.6818181818181819
864691135504327861,258208,321.88301312,E,23P,L3a,5666.5029296875,4681.55322265625,261.62246683239937,176.22323660509835,4384,390,8175.6743,6215.713,35842156.0,2424128.0,9050.641,7167.913,136,65,76,55,54,36,82,29,48,28,6409.147,871644.0,8310.357,6944.5537,451396.0,6931.0117,11793.63,636856.0,11020.721,8903.5556640625,320528.0,8416.9091796875,2863.268310546875,234788.0,1700.74267578125,4512.689453125,130868.0,3008.447021484375,169232,130208,20544,628.9585847831008,181.17720741292223,821.7600000000002,0.39705882352941174,0.6585365853658537,0.730637737424912,2.712472528408607,0.631578947368421,0.03102189781021898,0.9364413457447734,1.7894736842105263,0.06882551810866318,0.01623392843900611,0.010253007435161754,0.005980921003844356,0.029050187732958303,0.011534633364556972,0.01751555436840133,1.7894736842105263,1.125,2.9285714285714284
864691135492749415,291311,359.9261696,E,23P,L2a,4644.568359375,4489.83740234375,135.67713072896004,98.48169062092389,5497,281,8969.929,7918.4624,49307696.0,2225088.0,9158.578,8635.754,129,45,75,31,49,23,80,22,42,33,7796.682,1005772.0,9265.201,7547.6445,339644.0,7259.8496,14247.429,698124.0,11995.177,9540.869140625,219440.0,8898.3544921875,3845.60009765625,307648.0,3032.453369140625,5463.818359375,120204.0,4065.814453125,184320,108624,22468,696.6056054081957,100.42976534478,898.7200000000003,0.3798449612403101,0.6125,0.6941175534813059,2.2692297690867487,0.56,0.02346734582499545,1.224320505934246,1.72,0.060500778168719425,0.01670439111243741,0.009354459022964948,0.00734993208947246,0.028731552713392342,0.01091353552679244,0.017818017186599904,1.72,1.1666666666666667,2.4242424242424243
864691135763433270,258225,302.83546624,E,23P,L3b,6825.61328125,3093.7861328125,212.9550173431635,174.62260573113,4030,637,7652.6274,9131.158,30840088.0,5816548.0,7656.4917,9354.893,137,93,66,76,30,57,107,36,27,39,4582.6567,627824.0,3795.3296,8610.581,800784.0,8643.531,6761.067,202832.0,6223.603,10263.7890625,585036.0,10160.0703125,3971.887939453125,424992.0,2424.840087890625,5993.0,215748.0,4287.2607421875,173696,131472,20938,646.305977876895,187.77022074897627,837.5200000000002,0.21897810218978103,0.2803738317757009,0.3230714340324677,0.4772607484376177,0.4090909090909091,0.033995037220843675,1.3026110490502478,2.0757575757575757,0.09332494733474614,0.021333084177994132,0.008727170800088509,0.012605913377905625,0.0442823110967454,0.009696856444542788,0.03458545465220261,2.0757575757575757,1.1111111111111112,2.7435897435897436
864691135764583990,292676,333.4144,E,23P,L2c,16837.412109375,4011.30615234375,257.8361970186233,153.37516583499834,3587,1618,8686.444,7594.2944,31158276.0,12287568.0,8370.539,7052.824,90,168,50,96,15,83,75,85,14,36,4795.9556,431636.0,4224.321,8123.3335,1364720.0,7500.1147,8680.533,130208.0,6722.278,11014.8916015625,914236.0,9453.9111328125,4019.0400390625,301428.0,2958.7958984375,5299.8115234375,450484.0,2787.4326171875,190096,121488,20687,715.137001814084,153.70360601023077,827.4800000000002,0.16666666666666666,0.2,0.30166158522458736,0.4319704871478429,0.28,0.025090604962364094,0.8942224461985196,1.8,0.09609552759590083,0.012464767858914408,0.0034901350004960343,0.008974632858418374,0.022436582146045936,0.0037394303576743226,0.018697151788371613,1.8,1.0714285714285714,2.0833333333333335
864691135492613471,256459,287.25526528,E,23P,L2b,5057.693359375,3565.9482421875,287.2659726589918,130.71920095470315,2574,290,6255.5137,6318.6895,16101692.0,1832420.0,6225.7725,6267.8687,68,55,53,48,34,29,34,26,32,21,4068.5881,276664.0,4122.8013,6103.1274,335672.0,6363.9136,5526.5884,187904.0,5103.2324,7962.896484375,230924.0,8067.1943359375,2610.588134765625,88760.0,1923.6622314453125,4028.769287109375,104748.0,2218.59912109375,176992,118496,20713,663.9635404481111,137.21279245160747,828.5200000000002,0.5,1.0,0.679177630627765,2.1169896349707074,0.6037735849056604,0.02641802641802642,0.7218276388725715,1.2830188679245282,0.05733839111903702,0.014862806861012545,0.00897377018023399,0.005889036680778555,0.019069261632997228,0.009534630816498614,0.009534630816498614,1.2830188679245282,1.0625,1.619047619047619
864691135764631862,294579,269.64312064,E,23P,L3b,7169.8212890625,2886.830810546875,288.5413276106119,233.36305682659773,3689,854,7822.0625,9728.89,28855588.0,8308472.0,7224.7134,8592.568,103,140,57,97,28,79,75,61,24,33,4898.369,504532.0,4443.0044,8847.886,1238704.0,7044.9336,7650.857,214224.0,6255.6475,9983.0888671875,788664.0,8404.6005859375,3870.7734375,290308.0,2935.284912109375,7377.705078125,450040.0,4312.30078125,189072,142016,21337,703.9000559822044,235.14615513764574,853.4800000000002,0.27184466019417475,0.37333333333333335,0.42459943075959505,0.7379197266351599,0.42105263157894735,0.0279208457576579,1.277871909404058,1.8070175438596492,0.11911036071467633,0.01974483568339152,0.008313615024585903,0.011431220658805617,0.0356792644805145,0.009699217528683553,0.025980046951830947,1.8070175438596492,1.1666666666666667,2.272727272727273
864691135764932662,255289,264.24066048000003,E,23P,L2a,8561.775390625,4303.2919921875,249.69763175956905,99.14415012409827,4151,606,8338.946,7737.4653,34614970.0,4688904.0,9127.495,7546.648,109,68,51,48,28,32,81,36,25,26,5982.9727,652144.0,9686.666,6796.706,462176.0,6427.2437,14849.857,415796.0,15672.777,8996.625,287892.0,8097.29931640625,2917.87646484375,236348.0,2187.053955078125,4841.22216796875,174284.0,3409.112548828125,180048,108416,22594,679.6551439851701,98.1116140238957,903.7600000000002,0.25688073394495414,0.345679012345679,0.6375831104786673,1.7592533044493712,0.49019607843137253,0.026258732835461335,0.9646103512232074,2.1372549019607843,0.07077971242548126,0.01185139193263878,0.005809505849332735,0.006041886083306044,0.025329445503090724,0.006506646551252663,0.01882279895183806,2.1372549019607843,1.12,3.1153846153846154
864691135773073147,258245,369.70971136,E,23P,L3a,4667.5458984375,4404.5791015625,234.89251518249512,201.38947029487912,5019,485,8573.1045,6897.592,43028412.0,3345332.0,9202.642,6919.9316,264,103,90,73,56,45,208,58,47,43,5472.8486,1444832.0,6573.4575,8087.3784,833000.0,7698.381,10985.214,615172.0,11160.19,11532.533203125,518964.0,10073.4462890625,3988.75,829660.0,3305.722412109375,5414.41357421875,314036.0,3187.94677734375,177632,139296,20662,659.2624410786207,220.31931003427476,826.4800000000002,0.21212121212121213,0.2692307692307692,0.42577406923434696,0.7414748210110166,0.5222222222222223,0.05260011954572624,1.1394959391737425,2.933333333333333,0.10390899426663545,0.020433280439457427,0.010670713118383322,0.009762567321074105,0.059937622622408454,0.012714041162329066,0.047223581460079385,2.933333333333333,1.1914893617021276,4.837209302325581
864691135774053371,258375,365.33108736,E,23P,L3a,5424.271484375,4453.9130859375,205.84504088759425,170.8199668105672,4794,383,8599.916,7453.326,41227996.0,2854624.0,8386.566,7216.9023,202,69,84,51,49,26,153,43,47,37,5237.366,1057948.0,5154.56,6054.8984,417788.0,5441.577,8894.367,435824.0,7882.3,5517.53857421875,143456.0,7006.06787109375,4066.169921875,622124.0,3086.39794921875,6379.81396484375,274332.0,4189.9267578125,175328,127936,22400,654.0418676914608,174.24899562782335,896.0000000000002,0.24257425742574257,0.3202614379084967,0.4119521942477324,0.7005420141322308,0.5595238095238095,0.042136003337505216,1.0763568815781943,2.4047619047619047,0.07060856026532941,0.018859820202871993,0.010552518446845042,0.008307301756026949,0.045353377154525504,0.011001561785008662,0.03435181536951684,2.4047619047619047,1.0425531914893618,4.135135135135135
864691135774179147,256444,376.70125568,E,23P,L2c,5200.20849609375,3963.294677734375,239.20162864029408,152.23668900574768,5281,485,8710.155,6561.3774,45998332.0,3182268.0,9035.56,7143.6465,159,108,85,71,49,66,110,42,43,42,5526.088,878648.0,6039.09,6766.3706,730768.0,6158.2544,8889.062,435564.0,8110.904,7237.818359375,477696.0,7359.2490234375,4028.036376953125,443084.0,4016.156494140625,6025.52392578125,253072.0,3393.331787109375,173600,122832,20719,648.9355415821868,153.30826417771047,828.7600000000002,0.3081761006289308,0.44545454545454544,0.4957206981635422,0.983028048857553,0.5058823529411764,0.030107934103389508,1.3324772517341288,1.8705882352941177,0.09326549125180622,0.021446802953493837,0.010849559141179235,0.010597243812314602,0.040118137289476705,0.012363451114367036,0.02775468617510967,1.8705882352941177,1.1395348837209303,2.619047619047619
864691135774307659,292744,310.33638912,E,23P,L2b,8902.783203125,4616.24853515625,252.88103237748143,117.138208028904,3246,619,6953.4453,7221.5703,22570884.0,4470152.0,6814.307,7388.572,105,61,57,37,35,28,70,33,32,25,3849.6763,404216.0,3995.261,4932.197,300864.0,5378.7397,5880.343,205812.0,4641.642,6434.5712890625,180168.0,7171.1572265625,2834.3427734375,198404.0,3174.5927734375,3657.45458984375,120696.0,2510.849365234375,189200,112848,21300,714.5787424854823,118.96275106217242,852.0000000000002,0.3333333333333333,0.5,0.5091634175787203,1.0373379568960304,0.5614035087719298,0.03234750462107209,0.7031683791024761,1.8421052631578947,0.0695288187836274,0.012347688727307807,0.006932035776734207,0.005415652950573599,0.022745742392409115,0.007581914130803039,0.015163828261606078,1.8421052631578947,1.09375,2.8
864691135490326074,292674,334.37253632,E,23P,L2a,4940.29248046875,4132.29638671875,203.58015730977056,105.50071465822369,4627,310,8021.4697,7023.948,37115340.0,2177424.0,8595.383,7421.2583,99,38,63,29,33,21,66,17,30,33,4657.0103,461044.0,5059.215,6035.0527,229332.0,6710.868,7432.9697,245288.0,7550.3677,6957.90478515625,146116.0,8490.482421875,3269.0302734375,215756.0,2027.3116455078125,4895.05859375,83216.0,3044.0556640625,189296,110976,20651,715.6139034512439,111.53671296807653,826.0400000000003,0.3333333333333333,0.5,0.5320273119268443,1.136876842358961,0.47619047619047616,0.02139615301491247,1.119716391803655,1.5714285714285714,0.06274932126500055,0.015245760251486983,0.007259885834041421,0.007985874417445563,0.023957623252336687,0.007985874417445563,0.015971748834891126,1.5714285714285714,1.1,2.0
864691135489677882,294491,391.50534656,E,23P,L3a,6184.9287109375,4447.26513671875,253.6536114439368,208.0464638880128,6835,547,7424.72,6885.411,50747964.0,3766320.0,7234.174,6429.523,235,77,116,61,84,46,151,31,73,43,5489.4297,1290016.0,5902.527,7257.143,558800.0,6710.1284,7480.2383,628340.0,8506.78,8184.86962890625,376504.0,7948.5205078125,4381.96044921875,661676.0,3245.531005859375,5880.51611328125,182296.0,3862.20849609375,187232,138624,20609,697.7505921218494,220.98831920731422,824.3600000000002,0.3574468085106383,0.5562913907284768,0.48707923002505393,0.9496188466862936,0.6293103448275862,0.03438185808339429,1.5368995978150635,2.0258620689655173,0.08844079302525813,0.026083445990716513,0.016414582390709528,0.009668863600006983,0.05284146386050328,0.01888801261396713,0.03395345124653615,2.0258620689655173,1.1506849315068493,3.511627906976744
864691135774368763,292575,355.91651328,E,23P,L3a,5751.78515625,4642.3642578125,300.844217389822,169.60059989438307,5830,332,7407.34,7609.506,43184790.0,2526356.0,8167.5664,8128.9365,155,40,92,36,67,25,88,15,55,37,5691.51,882184.0,6342.957,6945.9,277836.0,7361.611,8012.6567,536848.0,7600.856,8383.83984375,209596.0,8731.2509765625,3924.272705078125,345336.0,4433.25146484375,4549.33349609375,68240.0,2875.401611328125,186528,126944,20248,699.0172241531936,174.20067234089046,809.9200000000003,0.432258064516129,0.7613636363636364,0.6085442492722607,1.5545671461996433,0.5978260869565217,0.026586620926243566,1.2558256259596308,1.684782608695652,0.05772121019493269,0.019817488437098806,0.011847411565656895,0.007970076871441911,0.03338815986685125,0.014432301361800218,0.01895585850505103,1.684782608695652,1.2181818181818183,2.3783783783783785
864691135777789357,292683,361.00521984,E,23P,L3a,4603.638671875,4029.730712890625,262.6145746409893,174.19465527201464,5719,510,7363.0425,6705.8823,42109240.0,3420000.0,8338.528,7074.053,125,67,79,56,54,47,71,20,47,32,5449.632,681204.0,5712.8296,8110.5073,543404.0,6411.6406,5682.0,306828.0,6007.9375,8847.57421875,415836.0,7121.17822265625,5272.9013671875,374376.0,5471.1435546875,6378.39990234375,127568.0,3777.22998046875,191504,126816,20281,718.8901071642986,175.4253685591168,811.2400000000002,0.432,0.7605633802816901,0.4504201384607254,0.8195717674209885,0.5949367088607594,0.021856968001398847,1.4192015316819075,1.5822784810126582,0.11078193497585767,0.019604287638200855,0.011663310367030888,0.007940977271169967,0.031019442465507682,0.013400399145099318,0.017619043320408364,1.5822784810126582,1.148936170212766,2.21875
864691135480800198,291333,261.05102336,E,23P,L2b,4961.6044921875,3824.5703125,241.2966729402542,106.52540990464996,3923,227,5321.2114,6539.6475,20875112.0,1484500.0,4843.584,6872.4854,47,24,38,18,23,15,24,9,22,16,3016.681,141784.0,2491.7078,7178.8335,172292.0,6127.8706,3848.0,88504.0,3045.5332,6622.39990234375,99336.0,6443.75732421875,2220.0,53280.0,1404.5369873046875,8106.22216796875,72956.0,5436.546875,188432,107264,22404,713.465143042956,96.44400384387438,896.1600000000002,0.48936170212765956,0.9583333333333334,0.6242171189979123,1.6611111111111112,0.5789473684210527,0.011980627071119042,1.0257361427447937,1.236842105263158,0.04575132910279976,0.009935756672011766,0.005752280178533128,0.004183476493478638,0.0122889621995935,0.006013747459375543,0.0062752147402179576,1.236842105263158,1.0454545454545454,1.5
864691135778811325,294500,370.35196416,E,23P,L3a,6970.291015625,3856.947265625,228.7855863273144,160.57520579844487,5062,684,8834.147,8676.1875,44718456.0,5934512.0,9074.107,8311.771,141,81,68,55,36,36,105,45,33,35,5951.9717,839228.0,7571.443,7449.778,603432.0,6842.7373,12146.667,437280.0,12303.404,10148.6669921875,365352.0,8728.865234375,3828.076171875,401948.0,2722.91162109375,5290.66650390625,238080.0,3583.023681640625,189760,127520,20540,711.6952223788333,177.62265436753555,821.6000000000003,0.2553191489361702,0.34285714285714286,0.5210502986077681,1.087901917660991,0.4852941176470588,0.027854602923745555,1.3124369226188337,2.073529411764706,0.09813076648689513,0.017630523654302784,0.008555989420470467,0.009074534233832315,0.03655740934201018,0.009333806640513238,0.027223602701496943,2.073529411764706,1.0909090909090908,3.0
864691135778815421,258277,301.46822144,E,23P,L3b,3857.95068359375,2720.2392578125,235.47247634083035,210.417121905639,2965,446,8133.7915,10998.377,24116692.0,4905276.0,7302.3315,9021.926,81,85,46,54,17,46,64,39,14,32,5162.321,418148.0,4725.844,11513.224,978624.0,9162.246,9340.941,158796.0,7291.389,15942.7822265625,733368.0,9917.1494140625,4052.375,259352.0,2876.484375,6288.615234375,245256.0,4064.3876953125,168592,141392,21692,622.5093270484267,225.51985472532064,867.6800000000003,0.20987654320987653,0.265625,0.37976027626581976,0.6122798358987014,0.30434782608695654,0.027318718381112984,1.089977652327658,1.7608695652173914,0.11560541763705051,0.016910277236786602,0.005146606115543749,0.011763671121242854,0.029776792525645975,0.006249450283160266,0.02352734224248571,1.7608695652173914,1.2142857142857142,2.0
864691135778954848,260552,230.11180544,E,23P,L4a,3704.8779296875,2438.32568359375,298.5951938498765,270.402200966538,2197,327,6229.602,6222.838,13686436.0,2034868.0,6616.4814,5867.1377,72,88,43,68,17,58,55,30,16,27,2768.0557,199300.0,1964.9843,5921.1816,521064.0,5522.0576,2510.353,42676.0,915.6758,5615.6552734375,325708.0,6034.16552734375,2847.708984375,156624.0,2183.7080078125,6511.86669921875,195356.0,4303.7431640625,177408,157968,21002,651.8603625147935,294.6450080998492,840.0800000000003,0.2361111111111111,0.3090909090909091,0.2141294530858003,0.272474205741138,0.37209302325581395,0.032771961766044605,0.9010281172783818,1.6744186046511629,0.08826201732038763,0.017635051908498144,0.006561879779906286,0.011073172128591857,0.029528459009578286,0.006971997266150429,0.022556461743427857,1.6744186046511629,1.0625,2.037037037037037
864691135779629245,292829,299.85849344,E,23P,L2b,4703.228515625,4239.236328125,139.95691274106505,121.89052848017262,3911,271,7450.345,6611.454,29138300.0,1791704.0,7810.804,7388.068,109,40,68,29,35,23,74,17,34,34,4263.67,464740.0,5223.694,6065.7,242628.0,6152.2573,8079.543,282784.0,7465.4937,7045.21728515625,162040.0,7540.431640625,2458.86474609375,181956.0,1920.486083984375,4740.470703125,80588.0,3013.217529296875,183328,115392,22480,690.2932245785032,127.05291422429704,899.2000000000003,0.3211009174311927,0.47297297297297297,0.6084778585875974,1.5541339664534284,0.5,0.02787010994630529,0.9225718259802285,1.6029411764705883,0.05761999424431273,0.016040624946728595,0.008020312473364297,0.008020312473364297,0.0257121782234326,0.008256204016698541,0.01745597420673406,1.6029411764705883,1.0294117647058822,2.176470588235294
864691135779683261,291203,266.40515072,E,23P,L2b,6028.7275390625,4220.3681640625,236.88394033908844,111.6806043034706,2530,279,6705.059,5986.5234,16963800.0,1670240.0,5965.307,6221.4897,43,23,27,20,11,11,32,12,10,17,3162.1396,135972.0,3109.7366,6935.826,159524.0,6226.7754,5787.636,63664.0,4565.8706,9529.818359375,104828.0,7692.1552734375,2259.625,72308.0,1626.1566162109375,4558.0,54696.0,2872.9423828125,190992,108960,21162,723.0749121926154,104.09466348146479,846.4800000000002,0.2558139534883721,0.34375,0.46821404406789635,0.8804558278475411,0.37037037037037035,0.01699604743083004,0.5994737666594087,1.5925925925925926,0.046278422468464385,0.006397546126404756,0.002369461528298058,0.004028084598106698,0.010188684571681648,0.0026064076811278636,0.007582276890553785,1.5925925925925926,1.1,1.8823529411764706
864691135779705021,296728,231.08517888,E,23P,L4b,6322.958984375,2672.50927734375,283.3109039962292,240.5563450069814,1610,622,7797.1006,7367.0996,12553332.0,4582336.0,7513.6367,6961.3955,65,85,38,65,18,63,47,22,18,20,4243.9385,275856.0,3890.4875,7293.929,619984.0,6797.8257,5680.222,102244.0,3636.8086,7497.20654296875,472324.0,7501.1337890625,3693.872314453125,173612.0,3843.770751953125,6711.818359375,147660.0,4117.626953125,181232,144512,21996,671.7892273144546,242.35895891082723,879.8400000000003,0.27692307692307694,0.3829787234042553,0.37064265413839104,0.5889224247171855,0.47368421052631576,0.040372670807453416,0.6024300883251582,1.7105263157894737,0.09837166452242649,0.01421884680519007,0.006735243223511086,0.007483603581678984,0.024321711640456697,0.006735243223511086,0.01758646841694561,1.7105263157894737,1.0,2.35
864691135493051879,294652,277.82479872,E,23P,L3b,4866.71728515625,3364.9033203125,215.02637606859207,178.7744269490805,4541,392,7402.292,10177.725,33613810.0,3989668.0,6776.826,9180.35,183,68,85,43,53,29,130,39,43,42,4648.962,850760.0,4343.587,8047.0,547196.0,6563.8887,7416.981,393100.0,5842.01,11203.310546875,324896.0,8051.6728515625,3520.46142578125,457660.0,2871.7919921875,5700.0,222300.0,3741.54345703125,182368,131488,22376,680.8564015967655,190.85723561408494,895.0400000000003,0.2896174863387978,0.4076923076923077,0.4620574545112605,0.8589345802560853,0.5058823529411764,0.040299493503633564,1.3495187135356612,2.152941176470588,0.08054710743022224,0.025260755483490684,0.012778970421059995,0.012481785062430691,0.0543849206291623,0.015750824007353018,0.038634096621809284,2.152941176470588,1.2325581395348837,3.0952380952380953
864691135760050254,294359,322.68517376,E,23P,L3a,5543.60693359375,4475.54296875,235.04307280480865,205.9473669517676,4785,343,8972.562,7548.3965,42933708.0,2589100.0,9170.861,7875.001,161,90,77,60,47,46,114,44,40,37,5876.795,946164.0,6869.9775,7050.222,634520.0,6145.0947,11761.957,552812.0,9925.879,8300.9560546875,381844.0,7838.0087890625,3450.4560546875,393352.0,2422.635009765625,5742.63623046875,252676.0,3109.463623046875,181792,140560,20289,675.3984614195351,226.80634198714765,811.5600000000003,0.2919254658385093,0.41228070175438597,0.5842665753505735,1.405387540930261,0.5194805194805194,0.03364681295715778,1.0691440197112956,2.090909090909091,0.0618730736339641,0.017204616409147284,0.0089374630696869,0.008267153339460383,0.035973288855489775,0.010501519106882108,0.025471769748607667,2.090909090909091,1.175,3.081081081081081
864691135757092306,294444,357.02833152,E,23P,L3a,5062.28759765625,4706.7548828125,249.7977085262537,215.05641219511355,5147,467,8311.884,6855.8203,42781264.0,3201668.0,8766.956,7363.8105,216,66,105,49,70,28,146,38,62,43,5843.093,1262108.0,7025.5137,5293.3335,349360.0,4438.2354,9672.229,677056.0,10557.352,4768.5712890625,133520.0,5283.98681640625,4007.20556640625,585052.0,3030.44677734375,5680.0,215840.0,3645.1015625,180384,142640,20916,669.0627571002219,234.6038207321162,836.6400000000002,0.32407407407407407,0.4794520547945205,0.5364485448154992,1.157257816399226,0.5904761904761905,0.04196619389935885,1.093534744882324,2.057142857142857,0.0922507840558511,0.022308363748327963,0.013172557641869843,0.009135806106458118,0.04589149113941752,0.014872242498885309,0.031019248640532213,2.057142857142857,1.1290322580645162,3.395348837209302
864691135757002450,292666,209.28528384,E,23P,L2b,4441.5712890625,2926.9404296875,206.8703347891569,116.57469246572217,1449,215,5982.0923,6505.079,8668052.0,1398592.0,5329.8276,7060.5137,28,31,20,27,12,18,16,13,11,9,3795.8572,106284.0,3359.053,5965.4194,184928.0,4670.751,5616.3335,67396.0,3889.0076,7326.888671875,131884.0,5182.26171875,2430.5,38888.0,2013.10205078125,4080.3076171875,53044.0,2952.52392578125,187104,112880,20725,706.2154902016092,118.35955023633177,829.0000000000002,0.42857142857142855,0.75,0.6341123781566369,1.7330796132483028,0.55,0.01932367149758454,0.49505619769470505,1.4,0.048406292730107436,0.00683307381221125,0.0037581905967161875,0.0030748832154950624,0.00956630333709575,0.00409984428732675,0.0054664590497690005,1.4,1.0909090909090908,1.7777777777777777
864691135738953860,294504,284.77734912,E,23P,L2c,6599.7392578125,3344.2177734375,205.8156259059906,166.03047582154943,2724,403,7677.994,7730.6797,20914856.0,3115464.0,6833.885,8318.498,62,61,44,44,26,24,36,37,24,20,4597.613,285052.0,4639.5913,9564.787,583452.0,11406.534,6639.077,172616.0,5303.5645,16043.6669921875,385048.0,15560.7939453125,3123.22216796875,112436.0,3402.0517578125,5362.2705078125,198404.0,3542.9716796875,190864,127936,20727,715.9493910096742,179.66520210513386,829.0800000000003,0.41935483870967744,0.7222222222222222,0.6055596873552895,1.535237824184425,0.5454545454545454,0.02276064610866373,0.8145402556126056,1.4090909090909092,0.061063018440152037,0.013157037902699944,0.007176566128745424,0.00598047177395452,0.018539462499259012,0.007774613306140875,0.010764849193118136,1.4090909090909092,1.0833333333333333,1.8
864691135738969220,292646,345.55232256,E,23P,L2a,6150.96875,4798.7197265625,193.2839262187481,131.58472930673747,5458,519,8464.088,7260.6704,46196990.0,3768288.0,8599.667,7756.8613,196,93,75,67,38,45,158,48,36,39,5508.245,1079616.0,6084.79,8291.527,771112.0,8385.975,10312.947,391892.0,11192.423,12214.22265625,549640.0,10358.5234375,4352.68359375,687724.0,2985.562744140625,4614.0,221472.0,2776.869140625,182528,117344,20379,686.4248895052358,134.55230405020487,815.1600000000002,0.19387755102040816,0.24050632911392406,0.3629920267947122,0.5698390633451792,0.48,0.035910589959692193,1.1373867012462024,2.6133333333333333,0.08437695281739158,0.01562916866864514,0.007502000960949667,0.008127167707695473,0.0408442274540593,0.007918778792113538,0.032925448661945765,2.6133333333333333,1.0555555555555556,4.051282051282051
